97.0 0.0 0.0 815 0.0 
98.0 0.0 0.0 817 0.0 
99.0 0.0 0.0 816 0.0 
101.0 0.0 0.0 816 0.0 
102.0 0.0 0.0 815 0.0 
103.0 0.0 0.0 816 0.0 
104.0 0.0 0.0 815 0.0 
105.0 0.0 0.0 817 0.0 
106.0 0.0 0.0 815 0.0 
107.0 0.0 0.0 815 0.0 
108.0 0.0 0.0 816 0.0 
110.0 0.0 0.0 816 0.0 
111.0 0.0 0.0 816 0.0 
112.0 0.0 0.0 816 0.0 
113.0 0.0 0.0 817 0.0 
114.0 0.0 0.0 817 0.0 
115.0 0.0 0.0 817 0.0 
116.0 0.0 0.0 815 0.0 
117.0 0.0 0.0 816 0.0 
118.0 0.0 0.0 818 0.0 
119.0 0.0 0.0 816 0.0 
120.0 0.0 0.0 815 0.0 
122.0 0.0 0.0 816 0.0 
123.0 0.0 0.0 813 0.0 
124.0 0.0 0.0 814 0.0 
125.0 0.0 0.0 815 0.0 
126.0 0.0 0.0 814 0.0 
127.0 0.0 0.0 816 0.0 
128.0 0.0 0.0 815 0.0 
129.0 0.0 0.0 817 0.0 
130.0 0.0 0.0 815 0.0 
131.0 0.0 0.0 817 0.0 
132.0 0.0 0.0 816 0.0 
134.0 0.0 0.0 816 0.0 
135.0 0.0 0.0 817 0.0 
136.0 0.0 0.0 818 0.0 
137.0 0.0 0.0 816 0.0 
138.0 0.0 0.0 815 0.0 
139.0 0.0 0.0 815 0.0 
140.0 0.0 0.0 816 0.0 
141.0 0.0 0.0 816 0.0 
142.0 0.0 0.0 816 0.0 
143.0 0.0 0.0 816 0.0 
145.0 0.0 0.0 816 0.0 
146.0 0.0 0.0 816 0.0 
147.0 0.0 0.0 817 0.0 
148.0 0.0 0.0 815 0.0 
149.0 0.0 0.0 816 0.0 
150.0 0.0 0.0 817 0.0 
151.0 0.0 0.0 815 0.0 
152.0 0.0 0.0 816 0.0 
153.0 0.0 0.0 816 0.0 
154.0 0.0 0.0 816 0.0 
155.0 0.0 0.0 816 0.0 
156.0 0.0 0.0 816 0.0 
158.0 0.0 0.0 816 0.0 
159.0 0.0 0.0 815 0.0 
160.0 0.0 0.0 815 0.0 
161.0 0.0 0.0 816 0.0 
162.0 0.0 0.0 816 0.0 
163.0 0.0 0.0 817 0.0 
164.0 0.0 0.0 817 0.0 
165.0 0.0 0.0 815 0.0 
166.0 0.0 0.0 816 0.0 
167.0 0.0 0.0 816 0.0 
168.0 0.0 0.0 815 0.0 
169.0 0.0 0.0 818 0.0 
171.0 0.0 0.0 817 0.0 
172.0 0.0 0.0 813 0.0 
173.0 0.0 0.0 816 0.0 
174.0 0.0 0.0 816 0.0 
175.0 0.0 0.0 817 0.0 
176.0 0.0 0.0 816 0.0 
177.0 0.0 0.0 817 0.0 
178.0 0.0 0.0 816 0.0 
179.0 0.0 0.0 817 0.0 
180.0 0.0 0.0 817 0.0 
181.0 0.0 0.0 815 0.0 
183.0 0.0 0.0 816 0.0 
184.0 0.0 0.0 816 0.0 
185.0 0.0 0.0 816 0.0 
186.0 0.0 0.0 816 0.0 
187.0 0.0 0.0 817 0.0 
188.0 0.0 0.0 915 7.6 
189.0 0.0 0.0 867 2.8 
190.0 0.0 0.0 820 0.0 
191.0 0.0 0.0 1294 26.8 
192.0 0.0 0.0 1399 22.0 
193.0 0.0 0.0 1419 26.8 
195.0 0.0 2.0 1506 32.4 
196.0 0.0 3.0 1945 22.0 
198.0 0.0 9.0 1363 32.4 
199.0 0.0 12.0 1431 33.2 
200.0 0.0 15.0 1620 34.4 
201.0 0.0 17.0 1804 41.6 
202.0 0.0 20.0 1956 42.0 
203.0 0.0 23.0 2101 42.0 
204.0 0.0 24.0 2224 42.0 
205.0 0.0 26.0 2356 42.0 
206.0 0.0 27.0 2444 29.2 
208.0 0.0 30.0 1513 0.0 
209.0 0.0 29.0 1791 0.0 
210.0 0.0 27.0 1953 16.0 
211.0 0.0 25.0 1925 20.4 
212.0 0.0 24.0 1892 22.8 
213.0 0.0 22.0 1798 20.0 
214.0 0.0 23.0 1712 18.4 
215.0 0.0 22.0 1252 0.0 
216.0 0.0 21.0 805 0.0 
217.0 0.0 19.0 813 0.0 
218.0 0.0 18.0 815 0.0 
219.0 0.0 15.0 817 0.0 
221.0 0.0 8.0 956 12.0 
222.0 0.0 5.0 1067 6.0 
223.0 0.0 5.0 1132 17.2 
224.0 0.0 5.0 1478 24.0 
225.0 0.0 6.0 1823 30.8 
226.0 0.0 4.0 2138 34.8 
227.0 0.0 10.0 2033 0.0 
228.0 0.0 12.0 1777 45.6 
229.0 0.0 14.0 1752 48.8 
230.0 0.0 16.0 2090 49.2 
231.0 0.0 20.0 2397 50.0 
232.0 0.0 24.0 2528 0.0 
234.0 0.0 30.0 1823 42.0 
235.0 0.0 32.0 1800 50.8 
236.0 0.0 34.0 1970 50.8 
237.0 0.0 37.0 2120 50.8 
238.0 0.0 40.0 2189 26.8 
239.0 0.0 43.0 2220 20.8 
240.0 0.0 44.0 2234 16.4 
241.0 0.0 45.0 2237 15.2 
242.0 0.0 46.0 2247 14.0 
244.0 0.0 46.0 2250 13.2 
245.0 0.0 46.0 2242 5.6 
246.0 0.0 46.0 2216 0.0 
247.0 0.0 46.0 2195 0.0 
248.0 0.0 46.0 2178 0.0 
249.0 0.0 45.0 2155 0.0 
250.0 0.0 45.0 1328 0.0 
251.0 0.0 45.0 856 0.0 
252.0 0.0 44.0 811 0.0 
253.0 0.0 43.0 814 0.0 
255.0 0.0 39.0 818 0.0 
256.0 0.0 35.0 816 0.0 
257.0 0.0 29.0 817 0.0 
258.0 0.0 22.0 816 0.0 
259.0 0.0 14.0 816 0.0 
260.0 0.0 5.0 817 0.0 
261.0 0.0 1.0 816 0.0 
262.0 0.0 0.0 816 0.0 
263.0 0.0 0.0 816 0.0 
264.0 0.0 0.0 817 0.0 
265.0 0.0 0.0 815 0.0 
267.0 0.0 0.0 1569 25.6 
268.0 0.0 0.0 1906 34.8 
269.0 0.0 2.0 1670 34.4 
270.0 0.0 5.0 2103 12.8 
271.0 0.0 10.0 1464 34.4 
272.0 0.0 7.0 1803 49.6 
273.0 0.0 4.0 1828 60.4 
274.0 0.0 14.0 2294 62.4 
275.0 0.0 20.0 2430 0.0 
276.0 0.0 26.0 1531 68.4 
277.0 0.0 29.0 1733 69.6 
279.0 0.0 32.0 1939 69.6 
280.0 0.0 34.0 2127 75.6 
281.0 0.0 38.0 2301 80.4 
282.0 0.0 41.0 1885 0.0 
283.0 0.0 45.0 1588 54.8 
284.0 0.0 45.0 1629 54.8 
285.0 0.0 45.0 1686 44.8 
286.0 0.0 45.0 1710 40.8 
287.0 0.0 46.0 1726 36.4 
288.0 0.0 48.0 1746 36.0 
290.0 0.0 50.0 1775 35.6 
291.0 0.0 51.0 1785 29.2 
292.0 0.0 52.0 1808 21.6 
293.0 0.0 52.0 1819 19.2 
294.0 0.0 53.0 1832 14.8 
295.0 0.0 54.0 1830 0.0 
296.0 0.0 54.0 1790 0.0 
297.0 0.0 9.0 1754 0.0 
298.0 0.0 22.0 1722 0.0 
299.0 0.0 24.0 1706 0.0 
300.0 0.0 20.0 1691 0.0 
302.0 0.0 18.0 1682 0.0 
303.0 0.0 38.0 1636 0.0 
304.0 0.0 45.0 1574 0.0 
305.0 0.0 45.0 1390 0.0 
306.0 0.0 44.0 1297 23.2 
307.0 0.0 42.0 1327 37.6 
308.0 0.0 40.0 1413 44.8 
309.0 0.0 40.0 1506 45.2 
310.0 0.0 41.0 1593 36.4 
311.0 0.0 43.0 1637 24.4 
312.0 0.0 45.0 1662 14.8 
313.0 0.0 47.0 1673 8.0 
315.0 0.0 49.0 1691 6.4 
316.0 0.0 49.0 1680 8.4 
317.0 0.0 49.0 1680 9.2 
318.0 0.0 49.0 1691 25.6 
319.0 0.0 49.0 1714 25.2 
320.0 0.5 50.0 1756 54.0 
321.0 0.5 50.0 1841 41.6 
322.0 0.5 52.0 1856 0.0 
323.0 0.5 54.0 1868 0.0 
324.0 0.5 54.0 1844 0.0 
325.0 0.5 55.0 1823 0.0 
327.0 0.5 54.0 1805 0.0 
328.0 0.5 54.0 1782 0.0 
329.0 0.5 53.0 1764 0.0 
330.0 0.5 52.0 1734 0.0 
331.0 0.5 52.0 1678 0.0 
332.0 0.5 51.0 1637 0.0 
333.0 0.5 50.0 1591 0.0 
334.0 0.5 49.0 1508 0.0 
335.0 0.5 47.0 1381 0.0 
336.0 0.5 46.0 1131 0.0 
337.0 0.5 43.0 783 0.0 
338.0 0.5 40.0 812 0.0 
340.0 0.5 33.0 814 0.0 
341.0 0.5 3.0 816 0.0 
342.0 0.5 17.0 812 0.0 
343.0 0.5 16.0 812 0.0 
344.0 0.5 14.0 1120 20.8 
345.0 0.5 13.0 1423 39.6 
346.0 0.5 13.0 1729 40.4 
347.0 0.5 9.0 1941 0.0 
348.0 0.5 19.0 1309 0.0 
349.0 0.5 23.0 1878 9.2 
351.0 0.5 23.0 1829 12.0 
352.0 0.5 23.0 1859 11.6 
353.0 0.5 24.0 1791 26.8 
354.0 0.5 23.0 1771 52.0 
355.0 0.5 23.0 1929 41.6 
356.0 0.5 23.0 2055 33.6 
357.0 0.5 25.0 2101 22.0 
358.0 0.5 26.0 2068 14.0 
359.0 0.5 27.0 2016 9.2 
360.0 0.5 26.0 1889 2.8 
361.0 0.5 7.0 1685 5.6 
362.0 0.5 13.0 1619 19.6 
364.0 0.5 6.0 1570 28.8 
365.0 0.5 16.0 1600 30.0 
366.0 0.5 19.0 1655 26.0 
367.0 0.5 5.0 1660 20.8 
368.0 0.5 17.0 1703 20.8 
369.0 0.5 20.0 1748 21.2 
370.0 0.5 22.0 1783 16.0 
371.0 0.5 22.0 1801 13.6 
372.0 0.5 22.0 1796 8.4 
373.0 0.5 22.0 1772 6.0 
375.0 0.5 22.0 1705 0.0 
376.0 0.5 22.0 910 0.0 
377.0 0.5 22.0 803 0.0 
378.0 0.5 20.0 814 0.0 
379.0 0.5 18.0 1447 28.4 
380.0 0.5 9.0 1523 32.8 
381.0 0.5 8.0 1666 35.2 
382.0 0.5 3.0 1792 34.8 
383.0 0.5 17.0 1901 32.4 
384.0 0.5 21.0 1986 31.2 
385.0 0.5 22.0 2053 29.6 
386.0 0.5 24.0 2089 22.8 
388.0 0.5 26.0 2038 6.4 
389.0 0.5 26.0 1902 0.0 
390.0 0.5 25.0 1714 0.0 
391.0 0.5 24.0 1535 24.0 
392.0 0.5 22.0 1502 40.4 
393.0 0.5 20.0 1603 40.4 
394.0 0.5 19.0 1843 38.8 
395.0 0.5 20.0 1958 25.6 
396.0 0.5 22.0 1966 4.8 
397.0 0.5 23.0 1788 0.0 
398.0 0.5 24.0 1500 0.0 
400.0 0.5 9.0 1295 25.2 
401.0 0.5 13.0 1271 26.0 
402.0 0.5 2.0 1383 19.6 
403.0 0.5 12.0 1499 35.2 
404.0 0.5 3.0 1744 52.8 
405.0 0.5 16.0 2192 58.0 
406.0 0.5 22.0 2612 14.4 
407.0 0.5 27.0 1911 42.8 
408.0 0.5 31.0 1932 72.4 
409.0 0.5 34.0 2175 40.4 
410.0 0.5 36.0 1918 50.4 
412.0 0.5 44.0 1654 52.8 
413.0 0.5 46.0 1747 33.6 
414.0 0.5 49.0 1785 26.4 
415.0 0.5 51.0 1800 25.6 
416.0 0.5 52.0 1806 25.2 
417.0 0.5 52.0 1812 25.2 
418.0 0.5 52.0 1809 20.8 
419.0 0.5 52.0 1809 21.6 
420.0 0.5 52.0 1810 22.0 
421.0 0.5 53.0 1806 22.0 
422.0 0.5 53.0 1807 20.8 
424.0 0.5 53.0 1787 0.0 
425.0 0.5 53.0 1749 0.0 
426.0 0.5 52.0 1710 0.0 
427.0 0.5 52.0 1674 0.0 
428.0 0.5 50.0 1596 0.0 
429.0 0.5 49.0 1503 0.0 
430.0 0.5 47.0 1003 0.0 
431.0 0.5 45.0 800 0.0 
432.0 0.5 41.0 811 0.0 
433.0 0.5 35.0 816 0.0 
434.0 0.5 31.0 816 0.0 
436.0 0.5 4.0 815 0.0 
437.0 0.5 11.0 1268 17.2 
438.0 0.5 8.0 1362 33.6 
439.0 0.5 12.0 1612 48.4 
440.0 0.5 15.0 1892 49.6 
441.0 0.5 18.0 2234 57.2 
442.0 0.5 22.0 2628 57.2 
443.0 0.5 26.0 1778 0.0 
444.0 0.5 29.0 1728 66.8 
445.0 0.5 31.0 1907 66.4 
446.0 0.5 13.0 2099 66.4 
448.0 0.5 16.0 2284 66.4 
449.0 0.5 38.0 1764 0.0 
450.0 0.5 45.0 1612 50.8 
451.0 0.5 26.0 1649 50.8 
452.0 0.5 38.0 1656 37.6 
453.0 0.5 45.0 1649 37.6 
454.0 0.5 29.0 1643 33.6 
455.0 0.5 27.0 1631 32.4 
456.0 0.5 38.0 1610 28.8 
457.0 0.5 19.0 1579 25.2 
458.0 0.5 37.0 1548 20.0 
460.0 0.5 44.0 1527 0.0 
461.0 0.5 45.0 1401 0.0 
462.0 0.5 44.0 1257 0.0 
463.0 0.5 41.0 1130 0.0 
464.0 0.5 37.0 1046 3.2 
465.0 0.5 18.0 978 54.4 
466.0 0.5 25.0 998 54.0 
467.0 0.5 26.0 996 0.0 
468.0 0.5 27.0 1490 28.8 
469.0 0.5 28.0 1292 28.4 
470.0 0.5 15.0 1280 28.4 
471.0 0.5 20.0 1273 41.6 
473.0 0.5 24.0 1313 45.6 
474.0 0.5 25.0 1402 45.6 
475.0 0.5 27.0 1469 39.6 
476.0 0.5 28.0 1506 38.8 
477.0 0.5 29.0 1539 39.6 
478.0 0.5 30.0 1574 42.0 
479.0 0.5 30.0 1601 34.0 
480.0 0.5 31.0 1541 0.0 
481.0 0.5 32.0 1434 0.0 
482.0 0.5 32.0 1344 0.0 
483.0 0.5 30.0 1302 27.6 
484.0 0.5 15.0 1304 36.4 
486.0 0.5 23.0 1395 33.6 
487.0 0.5 11.0 1456 28.0 
488.0 0.5 23.0 1520 41.6 
489.0 0.5 28.0 1610 33.2 
490.0 0.5 30.0 1687 59.6 
491.0 0.5 32.0 1840 57.2 
492.0 0.5 22.0 2038 50.0 
493.0 0.5 33.0 1768 0.0 
494.0 0.5 38.0 930 0.0 
495.0 0.5 41.0 806 0.0 
497.0 0.5 39.0 815 0.0 
498.0 0.5 37.0 815 0.0 
499.0 0.5 33.0 816 0.0 
500.0 0.5 30.0 815 0.0 
501.0 0.5 28.0 817 0.0 
502.0 0.5 25.0 814 0.0 
503.0 0.5 20.0 812 0.0 
504.0 0.5 17.0 817 0.0 
505.0 0.5 15.0 815 6.4 
506.0 0.5 1.0 1402 22.8 
507.0 0.5 2.0 1032 51.2 
508.0 0.5 3.0 1378 62.0 
510.0 0.5 12.0 1793 67.6 
511.0 0.5 15.0 2252 67.6 
512.0 0.5 18.0 2634 67.2 
513.0 0.5 25.0 2311 0.0 
514.0 0.5 30.0 1514 56.0 
515.0 0.5 30.0 1626 59.6 
516.0 0.5 31.0 1735 59.6 
517.0 0.5 33.0 1855 59.6 
518.0 0.5 35.0 1964 59.6 
519.0 0.5 37.0 2068 54.0 
520.0 0.5 39.0 1282 0.0 
521.0 0.5 41.0 809 0.0 
523.0 0.5 39.0 811 0.0 
524.0 0.5 38.0 813 0.0 
525.0 0.5 36.0 816 0.0 
526.0 0.5 34.0 815 0.0 
527.0 0.5 31.0 815 0.0 
528.0 0.5 29.0 815 0.0 
529.0 0.5 26.0 816 0.0 
530.0 0.5 23.0 815 0.0 
531.0 0.5 18.0 816 0.0 
532.0 0.5 12.0 811 0.0 
533.0 0.5 0.0 808 0.0 
535.0 0.5 0.0 1617 22.0 
536.0 0.5 0.0 1032 6.4 
537.0 0.5 2.0 785 0.0 
538.0 0.5 2.0 820 0.0 
539.0 0.5 2.0 816 0.0 
540.0 0.5 2.0 817 0.0 
541.0 0.5 2.0 814 0.0 
542.0 0.5 3.0 817 0.0 
543.0 0.5 2.0 835 0.0 
544.0 0.5 2.0 810 0.0 
545.0 0.5 0.0 1506 23.2 
547.0 0.5 0.0 1883 27.6 
548.0 0.5 0.0 1755 27.6 
549.0 0.5 3.0 1621 27.6 
550.0 0.5 5.0 948 0.0 
551.0 0.5 4.0 809 0.0 
552.0 0.5 5.0 816 0.0 
553.0 0.5 5.0 817 0.0 
554.0 0.5 7.0 818 0.0 
555.0 0.5 7.0 817 0.0 
556.0 0.5 5.0 817 0.0 
557.0 0.5 2.0 816 0.0 
558.0 0.5 0.0 816 0.0 
560.0 0.5 0.0 813 0.0 
561.0 0.5 0.0 817 0.0 
562.0 0.5 0.0 816 0.0 
563.0 0.5 0.0 819 0.0 
564.0 0.5 0.0 817 0.0 
565.0 0.5 0.0 815 0.0 
566.0 0.5 0.0 816 0.0 
567.0 0.5 0.0 817 0.0 
568.0 0.5 0.0 816 0.0 
569.0 0.5 0.0 816 0.0 
570.0 0.5 0.0 817 0.0 
571.0 0.5 0.0 821 0.0 
573.0 0.5 0.0 816 0.0 
574.0 0.5 0.0 816 0.0 
575.0 0.5 0.0 814 0.0 
576.0 0.5 0.0 818 0.0 
577.0 0.5 0.0 817 0.0 
578.0 0.5 0.0 816 0.0 
579.0 0.5 0.0 816 0.0 
580.0 0.5 0.0 816 0.0 
581.0 0.5 0.0 816 0.0 
582.0 0.5 0.0 816 0.0 
583.0 0.5 0.0 816 0.0 
585.0 0.5 0.0 817 0.0 
586.0 0.5 0.0 816 0.0 
587.0 0.5 0.0 817 0.0 
588.0 0.5 0.0 816 0.0 
589.0 0.5 0.0 816 0.0 
590.0 0.5 0.0 819 0.0 
591.0 0.5 0.0 815 0.0 
592.0 0.5 0.0 815 0.0 
593.0 0.5 0.0 816 0.0 
594.0 0.5 0.0 816 0.0 
596.0 0.5 0.0 816 0.0 
597.0 0.5 0.0 815 0.0 
598.0 0.5 0.0 816 0.0 
599.0 0.5 0.0 815 0.0 
600.0 0.5 0.0 816 0.0 
601.0 0.5 0.0 859 11.2 
602.0 0.5 0.0 1677 21.6 
603.0 0.5 0.0 1325 20.0 
604.0 0.5 1.0 1629 32.4 
605.0 0.5 2.0 2170 32.4 
606.0 0.5 4.0 1701 21.6 
607.0 0.5 11.0 1543 29.2 
609.0 0.5 17.0 1764 29.2 
610.0 0.5 19.0 1966 26.0 
611.0 0.5 20.0 2118 23.2 
612.0 0.5 23.0 2247 23.2 
613.0 0.5 25.0 2390 22.4 
614.0 0.5 28.0 2512 22.0 
615.0 0.5 31.0 2655 20.8 
616.0 0.5 32.0 2696 0.0 
617.0 0.5 34.0 2760 0.0 
618.0 0.5 35.0 2748 0.0 
619.0 0.5 35.0 2742 0.0 
620.0 0.5 35.0 2659 0.0 
622.0 0.5 35.0 1477 0.0 
623.0 0.5 34.0 863 0.0 
624.0 0.5 32.0 806 0.0 
625.0 0.5 29.0 814 0.0 
626.0 0.5 25.0 818 0.0 
627.0 0.5 25.0 816 0.0 
628.0 0.5 21.0 817 0.0 
629.0 0.5 15.0 862 13.2 
630.0 0.5 8.0 1207 14.8 
631.0 0.5 6.0 1696 16.0 
632.0 0.5 4.0 1431 20.8 
634.0 0.5 5.0 946 22.8 
635.0 0.5 6.0 881 27.2 
636.0 0.5 7.0 1084 30.4 
637.0 0.5 7.0 1306 34.0 
638.0 0.5 12.0 1486 34.0 
639.0 0.5 6.0 1250 0.0 
640.0 0.5 7.0 866 16.0 
641.0 0.5 13.0 1073 28.8 
642.0 0.5 2.0 950 31.2 
644.0 0.5 15.0 1073 36.0 
645.0 0.5 18.0 1161 43.6 
646.0 0.5 21.0 1285 43.2 
647.0 0.5 24.0 1371 32.4 
648.0 0.5 9.0 1425 30.8 
649.0 0.5 19.0 1469 30.8 
650.0 0.5 24.0 1518 37.2 
651.0 0.5 28.0 1579 36.4 
652.0 0.5 30.0 1627 29.2 
653.0 0.5 32.0 1658 28.4 
654.0 0.5 33.0 1678 20.8 
656.0 0.5 35.0 1646 0.0 
657.0 0.5 12.0 1563 0.0 
658.0 0.5 26.0 1374 0.0 
659.0 0.5 28.0 1168 0.0 
660.0 0.5 9.0 1060 11.6 
661.0 0.5 19.0 1104 41.2 
662.0 0.5 7.0 1263 41.2 
663.0 0.5 10.0 1404 34.0 
664.0 0.5 22.0 1525 33.2 
665.0 0.5 27.0 1630 28.8 
666.0 0.5 30.0 1721 20.8 
667.0 0.5 32.0 1794 16.4 
669.0 0.5 36.0 1856 12.0 
670.0 0.5 37.0 1897 0.0 
671.0 0.5 38.0 1920 0.0 
672.0 0.5 39.0 1837 0.0 
673.0 0.5 39.0 1658 0.0 
674.0 0.5 38.0 1431 0.0 
675.0 0.5 36.0 1160 0.0 
676.0 0.5 32.0 1117 24.4 
678.0 0.5 5.0 1252 50.0 
679.0 0.5 17.0 1454 50.0 
680.0 0.5 17.0 1679 50.0 
681.0 0.5 28.0 1842 40.4 
682.0 0.5 33.0 1787 0.0 
683.0 0.5 37.0 1558 37.2 
684.0 0.5 0.0 1429 29.6 
685.0 0.5 30.0 1471 26.8 
686.0 0.5 38.0 1504 26.8 
687.0 0.5 0.0 1539 23.6 
688.0 0.5 35.0 1564 19.6 
690.0 0.5 42.0 1582 14.0 
691.0 0.5 46.0 1580 6.0 
692.0 0.5 47.0 1583 5.2 
693.0 0.5 47.0 1579 0.0 
694.0 0.5 47.0 1560 0.0 
695.0 0.5 47.0 1519 0.0 
696.0 0.5 46.0 1425 0.0 
697.0 0.5 45.0 1292 0.0 
698.0 0.5 43.0 865 0.0 
699.0 0.5 0.0 807 0.0 
700.0 0.5 26.0 816 0.0 
701.0 0.5 0.0 815 0.0 
703.0 0.5 0.0 816 0.0 
704.0 0.5 0.0 816 0.0 
705.0 0.5 2.0 818 0.0 
706.0 0.5 3.0 817 0.0 
707.0 0.5 2.0 816 0.0 
708.0 0.5 0.0 816 0.0 
709.0 0.5 0.0 815 0.0 
710.0 0.5 0.0 815 0.0 
711.0 0.5 0.0 815 0.0 
712.0 0.5 0.0 817 0.0 
714.0 0.5 0.0 816 0.0 
715.0 0.5 0.0 816 0.0 
716.0 0.5 0.0 817 0.0 
717.0 0.5 0.0 816 0.0 
718.0 0.5 0.0 815 0.0 
719.0 0.5 0.0 814 0.0 
720.0 0.5 0.0 817 0.0 
721.0 0.5 0.0 814 0.0 
722.0 0.5 0.0 816 0.0 
723.0 0.5 0.0 815 0.0 
725.0 0.5 0.0 816 0.0 
726.0 0.5 0.0 816 0.0 
727.0 0.5 0.0 815 0.0 
728.0 0.5 0.0 1490 26.4 
729.0 0.5 0.0 1088 24.0 
730.0 0.5 2.0 1092 0.0 
731.0 0.5 0.0 781 0.0 
732.0 0.5 0.0 817 0.0 
733.0 0.5 0.0 815 0.0 
734.0 0.5 2.0 814 0.0 
735.0 0.5 6.0 1381 16.4 
737.0 0.5 6.0 1604 19.2 
738.0 0.5 6.0 1945 27.6 
739.0 0.5 10.0 2324 29.2 
740.0 0.5 10.0 2459 0.0 
741.0 0.5 13.0 2023 30.0 
742.0 0.5 16.0 1831 30.8 
743.0 0.5 4.0 2044 31.6 
744.0 0.5 0.0 2163 0.0 
745.0 0.5 0.0 1395 21.6 
746.0 0.5 23.0 1584 26.4 
747.0 0.5 7.0 1705 24.0 
748.0 0.5 0.0 1796 18.4 
750.0 0.5 24.0 1864 16.0 
751.0 0.5 34.0 1900 13.2 
752.0 0.5 37.0 1924 12.4 
753.0 0.5 38.0 1949 12.4 
754.0 0.5 40.0 1956 12.4 
755.0 0.5 40.0 1956 10.4 
756.0 0.5 3.0 1918 7.2 
757.0 0.5 26.0 1816 0.0 
758.0 0.5 35.0 1714 0.0 
759.0 0.5 7.0 1294 0.0 
760.0 0.5 26.0 811 0.0 
761.0 0.5 5.0 811 0.0 
763.0 0.5 5.0 817 0.0 
764.0 0.5 4.0 1250 21.2 
765.0 0.5 6.0 1197 30.4 
766.0 0.5 9.0 1413 37.6 
767.0 0.5 4.0 1622 39.6 
768.0 0.5 15.0 1849 40.0 
769.0 0.5 16.0 2043 40.0 
770.0 0.5 19.0 2227 40.0 
771.0 0.5 24.0 1717 0.0 
772.0 0.5 7.0 930 0.0 
773.0 0.5 8.0 805 0.0 
775.0 0.5 22.0 814 0.0 
776.0 0.5 24.0 817 0.0 
777.0 0.5 24.0 812 0.0 
778.0 0.5 24.0 817 0.0 
779.0 0.5 21.0 814 0.0 
780.0 0.5 18.0 817 0.0 
781.0 0.5 16.0 820 0.0 
782.0 0.5 15.0 819 0.0 
783.0 0.5 14.0 1832 15.2 
784.0 0.5 14.0 1289 20.8 
785.0 0.5 15.0 1383 22.4 
787.0 0.5 17.0 1425 22.8 
788.0 0.5 17.0 1441 25.6 
789.0 0.5 17.0 1434 26.8 
790.0 0.5 17.0 1438 22.0 
791.0 0.5 17.0 1393 21.6 
792.0 0.5 17.0 1347 21.6 
793.0 0.5 17.0 1290 16.4 
794.0 0.5 17.0 1216 9.2 
795.0 0.5 10.0 855 0.0 
796.0 0.5 12.0 815 0.0 
797.0 0.5 12.0 815 0.0 
